Grapheme	IPA	FREQUENCY	CODEPOINTS	EXAMPLES	Languages
^belly$	b ɛ l ɪ	1	U+005E U+0062 U+0065 U+006C U+006C U+0079 U+0024	"belly"	English
^birch$	b ɜː tʃ	1	U+005E U+0062 U+0069 U+0072 U+0063 U+0068 U+0024	"birch"	English
^black$	b l æ k	1	U+005E U+0062 U+006C U+0061 U+0063 U+006B U+0024	"black"	English
^blame$	b l eɪ m	1	U+005E U+0062 U+006C U+0061 U+006D U+0065 U+0024	"blame"	English
^bless$	b l ɛ s	1	U+005E U+0062 U+006C U+0065 U+0073 U+0073 U+0024	"bless"	English
^blind$	b l aɪ n d	1	U+005E U+0062 U+006C U+0069 U+006E U+0064 U+0024	"blind"	English
^blink$	b l ɪ ŋ k	1	U+005E U+0062 U+006C U+0069 U+006E U+006B U+0024	"blink"	English
^blood$	b l ʌ d	1	U+005E U+0062 U+006C U+006F U+006F U+0064 U+0024	"blood"	English
^blunt$	b l ʌ n t	1	U+005E U+0062 U+006C U+0075 U+006E U+0074 U+0024	"blunt"	English
^board$	b ɔː d	1	U+005E U+0062 U+006F U+0061 U+0072 U+0064 U+0024	"board"	English
^boast$	b əʊ s t	1	U+005E U+0062 U+006F U+0061 U+0073 U+0074 U+0024	"boast"	English
^booty$	b uː t ɪ	1	U+005E U+0062 U+006F U+006F U+0074 U+0079 U+0024	"booty"	English
^braid$	b r eɪ d	1	U+005E U+0062 U+0072 U+0061 U+0069 U+0064 U+0024	"braid"	English
^brain$	b r eɪ n	1	U+005E U+0062 U+0072 U+0061 U+0069 U+006E U+0024	"brain"	English
^brake$	b r eɪ k	1	U+005E U+0062 U+0072 U+0061 U+006B U+0065 U+0024	"brake"	English
^brave$	b r eɪ v	1	U+005E U+0062 U+0072 U+0061 U+0076 U+0065 U+0024	"brave"	English
^bread$	b r ɛ d	1	U+005E U+0062 U+0072 U+0065 U+0061 U+0064 U+0024	"bread"	English
^break$	b r eɪ k	1	U+005E U+0062 U+0072 U+0065 U+0061 U+006B U+0024	"break"	English
^brick$	b r ɪ k	1	U+005E U+0062 U+0072 U+0069 U+0063 U+006B U+0024	"brick"	English
^bring$	b r ɪ ŋ	1	U+005E U+0062 U+0072 U+0069 U+006E U+0067 U+0024	"bring"	English
^broom$	b r uː m	1	U+005E U+0062 U+0072 U+006F U+006F U+006D U+0024	"broom"	English
^brush$	b r ʌ ʃ	1	U+005E U+0062 U+0072 U+0075 U+0073 U+0068 U+0024	"brush"	English
^build$	b ɪ l d	1	U+005E U+0062 U+0075 U+0069 U+006C U+0064 U+0024	"build"	English
^bunch$	b ʌ n tʃ	1	U+005E U+0062 U+0075 U+006E U+0063 U+0068 U+0024	"bunch"	English
^camel$	k æ m l̩	1	U+005E U+0063 U+0061 U+006D U+0065 U+006C U+0024	"camel"	English
^canoe$	k ə n uː	1	U+005E U+0063 U+0061 U+006E U+006F U+0065 U+0024	"canoe"	English
^carry$	k æ r ɪ	1	U+005E U+0063 U+0061 U+0072 U+0072 U+0079 U+0024	"carry"	English
^carve$	k ɑː v	1	U+005E U+0063 U+0061 U+0072 U+0076 U+0065 U+0024	"carve"	English
^catch$	k æ tʃ	1	U+005E U+0063 U+0061 U+0074 U+0063 U+0068 U+0024	"catch"	English
^cause$	k ɔː z	1	U+005E U+0063 U+0061 U+0075 U+0073 U+0065 U+0024	"cause"	English
^cease$	s iː s	1	U+005E U+0063 U+0065 U+0061 U+0073 U+0065 U+0024	"cease"	English
^chain$	tʃ eɪ n	1	U+005E U+0063 U+0068 U+0061 U+0069 U+006E U+0024	"chain"	English
^chair$	tʃ ɛə ɹ	1	U+005E U+0063 U+0068 U+0061 U+0069 U+0072 U+0024	"chair"	English
^chase$	tʃ eɪ s	1	U+005E U+0063 U+0068 U+0061 U+0073 U+0065 U+0024	"chase"	English
^cheap$	tʃ iː p	1	U+005E U+0063 U+0068 U+0065 U+0061 U+0070 U+0024	"cheap"	English
^cheek$	tʃ iː k	1	U+005E U+0063 U+0068 U+0065 U+0065 U+006B U+0024	"cheek"	English
^chest$	tʃ ɛ s t	1	U+005E U+0063 U+0068 U+0065 U+0073 U+0074 U+0024	"chest"	English
^child$	tʃ aɪ l d	2	U+005E U+0063 U+0068 U+0069 U+006C U+0064 U+0024	"child"	English
^choke$	tʃ əʊ k	1	U+005E U+0063 U+0068 U+006F U+006B U+0065 U+0024	"choke"	English
^clean$	k l iː n	1	U+005E U+0063 U+006C U+0065 U+0061 U+006E U+0024	"clean"	English
^clear$	k l ɪə ɹ	1	U+005E U+0063 U+006C U+0065 U+0061 U+0072 U+0024	"clear"	English
^cliff$	k l ɪ f	1	U+005E U+0063 U+006C U+0069 U+0066 U+0066 U+0024	"cliff"	English
^climb$	k l aɪ m	1	U+005E U+0063 U+006C U+0069 U+006D U+0062 U+0024	"climb"	English
^cloak$	k l əʊ k	1	U+005E U+0063 U+006C U+006F U+0061 U+006B U+0024	"cloak"	English
^clock$	k l ɒ k	1	U+005E U+0063 U+006C U+006F U+0063 U+006B U+0024	"clock"	English
^close$	k l əʊ s	1	U+005E U+0063 U+006C U+006F U+0073 U+0065 U+0024	"close"	English
^cloth$	k l ɒ θ	1	U+005E U+0063 U+006C U+006F U+0074 U+0068 U+0024	"cloth"	English
^cloud$	k l aʊ d	1	U+005E U+0063 U+006C U+006F U+0075 U+0064 U+0024	"cloud"	English
^cough$	k ɒ f	1	U+005E U+0063 U+006F U+0075 U+0067 U+0068 U+0024	"cough"	English
^count$	k aʊ n t	1	U+005E U+0063 U+006F U+0075 U+006E U+0074 U+0024	"count"	English
^court$	k ɔː t	1	U+005E U+0063 U+006F U+0075 U+0072 U+0074 U+0024	"court"	English
^cover$	k ʌ v ə ɹ	1	U+005E U+0063 U+006F U+0076 U+0065 U+0072 U+0024	"cover"	English
^crawl$	k r ɔː l	1	U+005E U+0063 U+0072 U+0061 U+0077 U+006C U+0024	"crawl"	English
^crime$	k r aɪ m	1	U+005E U+0063 U+0072 U+0069 U+006D U+0065 U+0024	"crime"	English
^cross$	k r ɒ s	1	U+005E U+0063 U+0072 U+006F U+0073 U+0073 U+0024	"cross"	English
^crowd$	k r aʊ d	1	U+005E U+0063 U+0072 U+006F U+0077 U+0064 U+0024	"crowd"	English
^crush$	k r ʌ ʃ	1	U+005E U+0063 U+0072 U+0075 U+0073 U+0068 U+0024	"crush"	English
^curse$	k ɜː s	1	U+005E U+0063 U+0075 U+0072 U+0073 U+0065 U+0024	"curse"	English
^dance$	d ɑː n s	1	U+005E U+0064 U+0061 U+006E U+0063 U+0065 U+0024	"dance"	English
^demon$	d iː m ə n	1	U+005E U+0064 U+0065 U+006D U+006F U+006E U+0024	"demon"	English
^devil$	d ɛ v l̩	1	U+005E U+0064 U+0065 U+0076 U+0069 U+006C U+0024	"devil"	English
^dirty$	d ɜː t ɪ	1	U+005E U+0064 U+0069 U+0072 U+0074 U+0079 U+0024	"dirty"	English
^ditch$	d ɪ tʃ	1	U+005E U+0064 U+0069 U+0074 U+0063 U+0068 U+0024	"ditch"	English
^doubt$	d aʊ t	1	U+005E U+0064 U+006F U+0075 U+0062 U+0074 U+0024	"doubt"	English
^dough$	d əʊ	1	U+005E U+0064 U+006F U+0075 U+0067 U+0068 U+0024	"dough"	English
^dream$	d r iː m	1	U+005E U+0064 U+0072 U+0065 U+0061 U+006D U+0024	"dream"	English
^dress$	d r ɛ s	1	U+005E U+0064 U+0072 U+0065 U+0073 U+0073 U+0024	"dress"	English
^drink$	d r ɪ ŋ k	2	U+005E U+0064 U+0072 U+0069 U+006E U+006B U+0024	"drink"	English
^drive$	d r aɪ v	1	U+005E U+0064 U+0072 U+0069 U+0076 U+0065 U+0024	"drive"	English
^drown$	d r aʊ n	1	U+005E U+0064 U+0072 U+006F U+0077 U+006E U+0024	"drown"	English
^drunk$	d r ʌ ŋ k	1	U+005E U+0064 U+0072 U+0075 U+006E U+006B U+0024	"drunk"	English
^eagle$	iː g l̩	1	U+005E U+0065 U+0061 U+0067 U+006C U+0065 U+0024	"eagle"	English
^early$	ɜː l ɪ	1	U+005E U+0065 U+0061 U+0072 U+006C U+0079 U+0024	"early"	English
^eight$	eɪ t	1	U+005E U+0065 U+0069 U+0067 U+0068 U+0074 U+0024	"eight"	English
^elbow$	ɛ l b əʊ	1	U+005E U+0065 U+006C U+0062 U+006F U+0077 U+0024	"elbow"	English
^empty$	ɛ m p t ɪ	1	U+005E U+0065 U+006D U+0070 U+0074 U+0079 U+0024	"empty"	English
^enemy$	ɛ n ə m ɪ	1	U+005E U+0065 U+006E U+0065 U+006D U+0079 U+0024	"enemy"	English
^enter$	ɛ n t ə ɹ	1	U+005E U+0065 U+006E U+0074 U+0065 U+0072 U+0024	"enter"	English
^fairy$	f ɛə r ɪ	1	U+005E U+0066 U+0061 U+0069 U+0072 U+0079 U+0024	"fairy"	English
^fault$	f ɔː l t	1	U+005E U+0066 U+0061 U+0075 U+006C U+0074 U+0024	"fault"	English
^fence$	f ɛ n s	1	U+005E U+0066 U+0065 U+006E U+0063 U+0065 U+0024	"fence"	English
^fever$	f iː v ə ɹ	1	U+005E U+0066 U+0065 U+0076 U+0065 U+0072 U+0024	"fever"	English
^field$	f iː l d	1	U+005E U+0066 U+0069 U+0065 U+006C U+0064 U+0024	"field"	English
^fight$	f aɪ t	1	U+005E U+0066 U+0069 U+0067 U+0068 U+0074 U+0024	"fight"	English
^first$	f ɜː s t	1	U+005E U+0066 U+0069 U+0072 U+0073 U+0074 U+0024	"first"	English
^flame$	f l eɪ m	1	U+005E U+0066 U+006C U+0061 U+006D U+0065 U+0024	"flame"	English
^flesh$	f l ɛ ʃ	1	U+005E U+0066 U+006C U+0065 U+0073 U+0068 U+0024	"flesh"	English
^float$	f l əʊ t	1	U+005E U+0066 U+006C U+006F U+0061 U+0074 U+0024	"float"	English
^floor$	f l ɔː ɹ	1	U+005E U+0066 U+006C U+006F U+006F U+0072 U+0024	"floor"	English
^flour$	f l aʊ ə ɹ	1	U+005E U+0066 U+006C U+006F U+0075 U+0072 U+0024	"flour"	English
^flute$	f l uː t	1	U+005E U+0066 U+006C U+0075 U+0074 U+0065 U+0024	"flute"	English
^forge$	f ɔː dʒ	1	U+005E U+0066 U+006F U+0072 U+0067 U+0065 U+0024	"forge"	English
^fruit$	f r uː t	1	U+005E U+0066 U+0072 U+0075 U+0069 U+0074 U+0024	"fruit"	English
^ghost$	g əʊ s t	1	U+005E U+0067 U+0068 U+006F U+0073 U+0074 U+0024	"ghost"	English
^glass$	g l ɑː s	1	U+005E U+0067 U+006C U+0061 U+0073 U+0073 U+0024	"glass"	English
^glove$	g l ʌ v	1	U+005E U+0067 U+006C U+006F U+0076 U+0065 U+0024	"glove"	English
^go_up$	g əʊ _ ʌ p	1	U+005E U+0067 U+006F U+005F U+0075 U+0070 U+0024	"go_up"	English
^goose$	g uː s	1	U+005E U+0067 U+006F U+006F U+0073 U+0065 U+0024	"goose"	English
^gourd$	g ʊə d	1	U+005E U+0067 U+006F U+0075 U+0072 U+0064 U+0024	"gourd"	English
^grain$	g r eɪ n	1	U+005E U+0067 U+0072 U+0061 U+0069 U+006E U+0024	"grain"	English
^grape$	g r eɪ p	1	U+005E U+0067 U+0072 U+0061 U+0070 U+0065 U+0024	"grape"	English
^grasp$	g r ɑː s p	1	U+005E U+0067 U+0072 U+0061 U+0073 U+0070 U+0024	"grasp"	English
^grass$	g r ɑː s	1	U+005E U+0067 U+0072 U+0061 U+0073 U+0073 U+0024	"grass"	English
^grave$	g r eɪ v	1	U+005E U+0067 U+0072 U+0061 U+0076 U+0065 U+0024	"grave"	English
^green$	g r iː n	1	U+005E U+0067 U+0072 U+0065 U+0065 U+006E U+0024	"green"	English
^grief$	g r iː f	1	U+005E U+0067 U+0072 U+0069 U+0065 U+0066 U+0024	"grief"	English
^grind$	g r aɪ n d	1	U+005E U+0067 U+0072 U+0069 U+006E U+0064 U+0024	"grind"	English
^groan$	g r əʊ n	1	U+005E U+0067 U+0072 U+006F U+0061 U+006E U+0024	"groan"	English
^guard$	g ɑː d	1	U+005E U+0067 U+0075 U+0061 U+0072 U+0064 U+0024	"guard"	English
^guess$	g ɛ s	1	U+005E U+0067 U+0075 U+0065 U+0073 U+0073 U+0024	"guess"	English
^guest$	g ɛ s t	1	U+005E U+0067 U+0075 U+0065 U+0073 U+0074 U+0024	"guest"	English
^happy$	h æ p ɪ	1	U+005E U+0068 U+0061 U+0070 U+0070 U+0079 U+0024	"happy"	English
^heart$	h ɑː t	1	U+005E U+0068 U+0065 U+0061 U+0072 U+0074 U+0024	"heart"	English
^heavy$	h ɛ v ɪ	1	U+005E U+0068 U+0065 U+0061 U+0076 U+0079 U+0024	"heavy"	English
^heron$	h ɛ r ə n	1	U+005E U+0068 U+0065 U+0072 U+006F U+006E U+0024	"heron"	English
^honey$	h ʌ n ɪ	1	U+005E U+0068 U+006F U+006E U+0065 U+0079 U+0024	"honey"	English
^horse$	h ɔː s	1	U+005E U+0068 U+006F U+0072 U+0073 U+0065 U+0024	"horse"	English
^house$	h aʊ z	1	U+005E U+0068 U+006F U+0075 U+0073 U+0065 U+0024	"house"	English
^hurry$	h ʌ r ɪ	1	U+005E U+0068 U+0075 U+0072 U+0072 U+0079 U+0024	"hurry"	English
^jewel$	dʒ uː ə l	1	U+005E U+006A U+0065 U+0077 U+0065 U+006C U+0024	"jewel"	English
^judge$	dʒ ʌ dʒ	1	U+005E U+006A U+0075 U+0064 U+0067 U+0065 U+0024	"judge"	English
^knead$	n iː d	1	U+005E U+006B U+006E U+0065 U+0061 U+0064 U+0024	"knead"	English
^kneel$	n iː l	1	U+005E U+006B U+006E U+0065 U+0065 U+006C U+0024	"kneel"	English
^knife$	n aɪ f	2	U+005E U+006B U+006E U+0069 U+0066 U+0065 U+0024	"knife"	English
^larch$	l ɑː tʃ	1	U+005E U+006C U+0061 U+0072 U+0063 U+0068 U+0024	"larch"	English
^large$	l ɑː dʒ	1	U+005E U+006C U+0061 U+0072 U+0067 U+0065 U+0024	"large"	English
^lasso$	l æ s uː	1	U+005E U+006C U+0061 U+0073 U+0073 U+006F U+0024	"lasso"	English
^latch$	l æ tʃ	1	U+005E U+006C U+0061 U+0074 U+0063 U+0068 U+0024	"latch"	English
^laugh$	l ɑː f	1	U+005E U+006C U+0061 U+0075 U+0067 U+0068 U+0024	"laugh"	English
^learn$	l ɜː n	1	U+005E U+006C U+0065 U+0061 U+0072 U+006E U+0024	"learn"	English
^leave$	l iː v	1	U+005E U+006C U+0065 U+0061 U+0076 U+0065 U+0024	"leave"	English
^lemon$	l ɛ m ə n	1	U+005E U+006C U+0065 U+006D U+006F U+006E U+0024	"lemon"	English
^light$	l aɪ t	4	U+005E U+006C U+0069 U+0067 U+0068 U+0074 U+0024	"light"	English
^linen$	l ɪ n ɪ n	1	U+005E U+006C U+0069 U+006E U+0065 U+006E U+0024	"linen"	English
^liver$	l ɪ v ə ɹ	1	U+005E U+006C U+0069 U+0076 U+0065 U+0072 U+0024	"liver"	English
^louse$	l aʊ s	1	U+005E U+006C U+006F U+0075 U+0073 U+0065 U+0024	"louse"	English
^lunch$	l ʌ n tʃ	1	U+005E U+006C U+0075 U+006E U+0063 U+0068 U+0024	"lunch"	English
^magic$	m æ dʒ ɪ k	1	U+005E U+006D U+0061 U+0067 U+0069 U+0063 U+0024	"magic"	English
^maize$	m eɪ z	1	U+005E U+006D U+0061 U+0069 U+007A U+0065 U+0024	"maize"	English
^marry$	m æ r ɪ	1	U+005E U+006D U+0061 U+0072 U+0072 U+0079 U+0024	"marry"	English
^mason$	m eɪ s n̩	1	U+005E U+006D U+0061 U+0073 U+006F U+006E U+0024	"mason"	English
^match$	m æ tʃ	1	U+005E U+006D U+0061 U+0074 U+0063 U+0068 U+0024	"match"	English
^midge$	m ɪ dʒ	1	U+005E U+006D U+0069 U+0064 U+0067 U+0065 U+0024	"midge"	English
^money$	m ʌ n ɪ	1	U+005E U+006D U+006F U+006E U+0065 U+0079 U+0024	"money"	English
^month$	m ʌ n θ	1	U+005E U+006D U+006F U+006E U+0074 U+0068 U+0024	"month"	English
^moose$	m uː s	1	U+005E U+006D U+006F U+006F U+0073 U+0065 U+0024	"moose"	English
^motor$	m əʊ t ə ɹ	1	U+005E U+006D U+006F U+0074 U+006F U+0072 U+0024	"motor"	English
^mould$	m əʊ l d	1	U+005E U+006D U+006F U+0075 U+006C U+0064 U+0024	"mould"	English
^mouse$	m aʊ z	1	U+005E U+006D U+006F U+0075 U+0073 U+0065 U+0024	"mouse"	English
^mouth$	m aʊ θ	1	U+005E U+006D U+006F U+0075 U+0074 U+0068 U+0024	"mouth"	English
^music$	m j uː z ɪ k	1	U+005E U+006D U+0075 U+0073 U+0069 U+0063 U+0024	"music"	English
^naked$	n eɪ k ɪ d	1	U+005E U+006E U+0061 U+006B U+0065 U+0064 U+0024	"naked"	English
^navel$	n eɪ v l̩	1	U+005E U+006E U+0061 U+0076 U+0065 U+006C U+0024	"navel"	English
^never$	n ɛ v ə ɹ	1	U+005E U+006E U+0065 U+0076 U+0065 U+0072 U+0024	"never"	English
^niece$	n iː s	1	U+005E U+006E U+0069 U+0065 U+0063 U+0065 U+0024	"niece"	English
^night$	n aɪ t	1	U+005E U+006E U+0069 U+0067 U+0068 U+0074 U+0024	"night"	English
^noble$	n əʊ b l̩	1	U+005E U+006E U+006F U+0062 U+006C U+0065 U+0024	"noble"	English
^north$	n ɔː θ	1	U+005E U+006E U+006F U+0072 U+0074 U+0068 U+0024	"north"	English
^nurse$	n ɜː s	1	U+005E U+006E U+0075 U+0072 U+0073 U+0065 U+0024	"nurse"	English
^ocean$	əʊ ʃ n̩	1	U+005E U+006F U+0063 U+0065 U+0061 U+006E U+0024	"ocean"	English
^often$	ɒ f n̩	1	U+005E U+006F U+0066 U+0074 U+0065 U+006E U+0024	"often"	English
^olive$	ɒ l ɪ v	1	U+005E U+006F U+006C U+0069 U+0076 U+0065 U+0024	"olive"	English
^order$	ɔː d ə ɹ	1	U+005E U+006F U+0072 U+0064 U+0065 U+0072 U+0024	"order"	English
^other$	ʌ ð ə ɹ	1	U+005E U+006F U+0074 U+0068 U+0065 U+0072 U+0024	"other"	English
^paddy$	p æ d ɪ	1	U+005E U+0070 U+0061 U+0064 U+0064 U+0079 U+0024	"paddy"	English
^paint$	p eɪ n t	2	U+005E U+0070 U+0061 U+0069 U+006E U+0074 U+0024	"paint"	English
^paper$	p eɪ p ə ɹ	1	U+005E U+0070 U+0061 U+0070 U+0065 U+0072 U+0024	"paper"	English
^peace$	p iː s	1	U+005E U+0070 U+0065 U+0061 U+0063 U+0065 U+0024	"peace"	English
^penis$	p iː n ɪ s	1	U+005E U+0070 U+0065 U+006E U+0069 U+0073 U+0024	"penis"	English
^piece$	p iː s	1	U+005E U+0070 U+0069 U+0065 U+0063 U+0065 U+0024	"piece"	English
^pinch$	p ɪ n tʃ	1	U+005E U+0070 U+0069 U+006E U+0063 U+0068 U+0024	"pinch"	English
^place$	p l eɪ s	1	U+005E U+0070 U+006C U+0061 U+0063 U+0065 U+0024	"place"	English
^plain$	p l eɪ n	1	U+005E U+0070 U+006C U+0061 U+0069 U+006E U+0024	"plain"	English
^plait$	p l æ t	1	U+005E U+0070 U+006C U+0061 U+0069 U+0074 U+0024	"plait"	English
^plant$	p l ɑː n t	2	U+005E U+0070 U+006C U+0061 U+006E U+0074 U+0024	"plant"	English
^plate$	p l eɪ t	1	U+005E U+0070 U+006C U+0061 U+0074 U+0065 U+0024	"plate"	English
^pound$	p aʊ n d	1	U+005E U+0070 U+006F U+0075 U+006E U+0064 U+0024	"pound"	English
^prawn$	p r ɔː n	1	U+005E U+0070 U+0072 U+0061 U+0077 U+006E U+0024	"prawn"	English
^press$	p r ɛ s	1	U+005E U+0070 U+0072 U+0065 U+0073 U+0073 U+0024	"press"	English
^price$	p r aɪ s	1	U+005E U+0070 U+0072 U+0069 U+0063 U+0065 U+0024	"price"	English
^proud$	p r aʊ d	1	U+005E U+0070 U+0072 U+006F U+0075 U+0064 U+0024	"proud"	English
^pupil$	p j uː p l̩	1	U+005E U+0070 U+0075 U+0070 U+0069 U+006C U+0024	"pupil"	English
^quail$	k w eɪ l	1	U+005E U+0071 U+0075 U+0061 U+0069 U+006C U+0024	"quail"	English
^queen$	k w iː n	1	U+005E U+0071 U+0075 U+0065 U+0065 U+006E U+0024	"queen"	English
^quick$	k w ɪ k	1	U+005E U+0071 U+0075 U+0069 U+0063 U+006B U+0024	"quick"	English
^quiet$	k w aɪ ə t	1	U+005E U+0071 U+0075 U+0069 U+0065 U+0074 U+0024	"quiet"	English
^radio$	r eɪ d ɪə ʊ	1	U+005E U+0072 U+0061 U+0064 U+0069 U+006F U+0024	"radio"	English
^raise$	r eɪ z	1	U+005E U+0072 U+0061 U+0069 U+0073 U+0065 U+0024	"raise"	English
^razor$	r eɪ z ə ɹ	1	U+005E U+0072 U+0061 U+007A U+006F U+0072 U+0024	"razor"	English
^ready$	r ɛ d ɪ	1	U+005E U+0072 U+0065 U+0061 U+0064 U+0079 U+0024	"ready"	English
^reply$	r ɪ p l aɪ	1	U+005E U+0072 U+0065 U+0070 U+006C U+0079 U+0024	"reply"	English
^right$	r aɪ t	2	U+005E U+0072 U+0069 U+0067 U+0068 U+0074 U+0024	"right"	English
^river$	r ɪ v ə ɹ	1	U+005E U+0072 U+0069 U+0076 U+0065 U+0072 U+0024	"river"	English
^roast$	r ɔː s t	1	U+005E U+0072 U+006F U+0061 U+0073 U+0074 U+0024	"roast"	English
^rough$	r ʌ f	2	U+005E U+0072 U+006F U+0075 U+0067 U+0068 U+0024	"rough"	English
^round$	r aʊ n d	1	U+005E U+0072 U+006F U+0075 U+006E U+0064 U+0024	"round"	English
^salty$	s ɔː l t ɪ	1	U+005E U+0073 U+0061 U+006C U+0074 U+0079 U+0024	"salty"	English
^scale$	s k eɪ l	1	U+005E U+0073 U+0063 U+0061 U+006C U+0065 U+0024	"scale"	English
^scold$	s k əʊ l d	1	U+005E U+0073 U+0063 U+006F U+006C U+0064 U+0024	"scold"	English
^screw$	s k r uː	1	U+005E U+0073 U+0063 U+0072 U+0065 U+0077 U+0024	"screw"	English
^seven$	s ɛ v n̩	1	U+005E U+0073 U+0065 U+0076 U+0065 U+006E U+0024	"seven"	English
^shade$	ʃ eɪ d	1	U+005E U+0073 U+0068 U+0061 U+0064 U+0065 U+0024	"shade"	English
^shake$	ʃ eɪ k	1	U+005E U+0073 U+0068 U+0061 U+006B U+0065 U+0024	"shake"	English
^shame$	ʃ eɪ m	1	U+005E U+0073 U+0068 U+0061 U+006D U+0065 U+0024	"shame"	English
^share$	ʃ ɛə ɹ	1	U+005E U+0073 U+0068 U+0061 U+0072 U+0065 U+0024	"share"	English
^shark$	ʃ ɑː k	1	U+005E U+0073 U+0068 U+0061 U+0072 U+006B U+0024	"shark"	English
^sharp$	ʃ ɑː p	1	U+005E U+0073 U+0068 U+0061 U+0072 U+0070 U+0024	"sharp"	English
^sheep$	ʃ iː p	1	U+005E U+0073 U+0068 U+0065 U+0065 U+0070 U+0024	"sheep"	English
^shelf$	ʃ ɛ l f	1	U+005E U+0073 U+0068 U+0065 U+006C U+0066 U+0024	"shelf"	English
^shell$	ʃ ɛ l	1	U+005E U+0073 U+0068 U+0065 U+006C U+006C U+0024	"shell"	English
^shine$	ʃ aɪ n	1	U+005E U+0073 U+0068 U+0069 U+006E U+0065 U+0024	"shine"	English
^shirt$	ʃ ɜː t	1	U+005E U+0073 U+0068 U+0069 U+0072 U+0074 U+0024	"shirt"	English
^shoot$	ʃ uː t	1	U+005E U+0073 U+0068 U+006F U+006F U+0074 U+0024	"shoot"	English
^shore$	ʃ ɔː ɹ	1	U+005E U+0073 U+0068 U+006F U+0072 U+0065 U+0024	"shore"	English
^short$	ʃ ɔː t	1	U+005E U+0073 U+0068 U+006F U+0072 U+0074 U+0024	"short"	English
^shout$	ʃ aʊ t	1	U+005E U+0073 U+0068 U+006F U+0075 U+0074 U+0024	"shout"	English
^sieve$	s ɪ v	1	U+005E U+0073 U+0069 U+0065 U+0076 U+0065 U+0024	"sieve"	English
^sinew$	s ɪ n j uː	1	U+005E U+0073 U+0069 U+006E U+0065 U+0077 U+0024	"sinew"	English
^skirt$	s k ɜː t	1	U+005E U+0073 U+006B U+0069 U+0072 U+0074 U+0024	"skirt"	English
^skull$	s k ʌ l	1	U+005E U+0073 U+006B U+0075 U+006C U+006C U+0024	"skull"	English
^slave$	s l eɪ v	1	U+005E U+0073 U+006C U+0061 U+0076 U+0065 U+0024	"slave"	English
^sleep$	s l iː p	1	U+005E U+0073 U+006C U+0065 U+0065 U+0070 U+0024	"sleep"	English
^slide$	s l aɪ d	1	U+005E U+0073 U+006C U+0069 U+0064 U+0065 U+0024	"slide"	English
^sling$	s l ɪ ŋ	1	U+005E U+0073 U+006C U+0069 U+006E U+0067 U+0024	"sling"	English
^small$	s m ɔː l	1	U+005E U+0073 U+006D U+0061 U+006C U+006C U+0024	"small"	English
^smart$	s m ɑː t	1	U+005E U+0073 U+006D U+0061 U+0072 U+0074 U+0024	"smart"	English
^smell$	s m ɛ l	2	U+005E U+0073 U+006D U+0065 U+006C U+006C U+0024	"smell"	English
^smile$	s m aɪ l	1	U+005E U+0073 U+006D U+0069 U+006C U+0065 U+0024	"smile"	English
^smoke$	s m əʊ k	2	U+005E U+0073 U+006D U+006F U+006B U+0065 U+0024	"smoke"	English
^snail$	s n eɪ l	1	U+005E U+0073 U+006E U+0061 U+0069 U+006C U+0024	"snail"	English
^snake$	s n eɪ k	1	U+005E U+0073 U+006E U+0061 U+006B U+0065 U+0024	"snake"	English
^sniff$	s n ɪ f	1	U+005E U+0073 U+006E U+0069 U+0066 U+0066 U+0024	"sniff"	English
^snore$	s n ɔː ɹ	1	U+005E U+0073 U+006E U+006F U+0072 U+0065 U+0024	"snore"	English
^sorry$	s ɒ r ɪ	1	U+005E U+0073 U+006F U+0072 U+0072 U+0079 U+0024	"sorry"	English
^sound$	s aʊ n d	1	U+005E U+0073 U+006F U+0075 U+006E U+0064 U+0024	"sound"	English
^south$	s aʊ θ	1	U+005E U+0073 U+006F U+0075 U+0074 U+0068 U+0024	"south"	English
^spade$	s p eɪ d	1	U+005E U+0073 U+0070 U+0061 U+0064 U+0065 U+0024	"spade"	English
^speak$	s p iː k	1	U+005E U+0073 U+0070 U+0065 U+0061 U+006B U+0024	"speak"	English
^spear$	s p ɪə ɹ	1	U+005E U+0073 U+0070 U+0065 U+0061 U+0072 U+0024	"spear"	English
^spine$	s p aɪ n	1	U+005E U+0073 U+0070 U+0069 U+006E U+0065 U+0024	"spine"	English
^split$	s p l ɪ t	1	U+005E U+0073 U+0070 U+006C U+0069 U+0074 U+0024	"split"	English
^spoon$	s p uː n	1	U+005E U+0073 U+0070 U+006F U+006F U+006E U+0024	"spoon"	English
^stall$	s t ɔː l	1	U+005E U+0073 U+0074 U+0061 U+006C U+006C U+0024	"stall"	English
^stamp$	s t æ m p	1	U+005E U+0073 U+0074 U+0061 U+006D U+0070 U+0024	"stamp"	English
^stand$	s t æ n d	1	U+005E U+0073 U+0074 U+0061 U+006E U+0064 U+0024	"stand"	English
^start$	s t ɑː t	1	U+005E U+0073 U+0074 U+0061 U+0072 U+0074 U+0024	"start"	English
^steal$	s t iː l	1	U+005E U+0073 U+0074 U+0065 U+0061 U+006C U+0024	"steal"	English
^steam$	s t iː m	1	U+005E U+0073 U+0074 U+0065 U+0061 U+006D U+0024	"steam"	English
^stick$	s t ɪ k	1	U+005E U+0073 U+0074 U+0069 U+0063 U+006B U+0024	"stick"	English
^stone$	s t əʊ n	1	U+005E U+0073 U+0074 U+006F U+006E U+0065 U+0024	"stone"	English
